# freqs(eV) eps1 eps2
4.999362396495956040e-01 2.917094999999999771e+00 4.440799999999999609e-02
5.019602730085007680e-01 2.917067999999999994e+00 4.782399999999999846e-02
5.040007619231695601e-01 2.920485000000000220e+00 4.785200000000000564e-02
5.060579078902028849e-01 2.920456000000000163e+00 5.127000000000000307e-02
5.081319157094250638e-01 2.920425000000000271e+00 5.468800000000000050e-02
5.102229935518506343e-01 2.920456000000000163e+00 5.127000000000000307e-02
5.123313530293376328e-01 2.920456000000000163e+00 5.127000000000000307e-02
5.144572092659739360e-01 2.920425000000000271e+00 5.468800000000000050e-02
5.166007809712488408e-01 2.920456000000000163e+00 5.127000000000000307e-02
5.187622905150615082e-01 2.920392000000000099e+00 5.810600000000000487e-02
5.209419640046206723e-01 2.920425000000000271e+00 5.468800000000000050e-02
5.231400313632899035e-01 2.920425000000000271e+00 5.468800000000000050e-02
5.253567264114394897e-01 2.923843999999999888e+00 5.471999999999999781e-02
5.275922869493604450e-01 2.923843999999999888e+00 5.471999999999999781e-02
5.298469548423064834e-01 2.923843999999999888e+00 5.471999999999999781e-02
5.321209761077240197e-01 2.923843999999999888e+00 5.471999999999999781e-02
5.344146010047401418e-01 2.923843999999999888e+00 5.471999999999999781e-02
5.367280841259727264e-01 2.923843999999999888e+00 5.471999999999999781e-02
5.390616844917379691e-01 2.927265000000000228e+00 5.475200000000000206e-02
5.414156656467236095e-01 2.927265000000000228e+00 5.475200000000000206e-02
5.437902957592093411e-01 2.927265000000000228e+00 5.475200000000000206e-02
5.461858477229062370e-01 2.927232000000000056e+00 5.817400000000000349e-02
5.486025992615032321e-01 2.927265000000000228e+00 5.475200000000000206e-02
5.510408330359987117e-01 2.927232000000000056e+00 5.817400000000000349e-02
5.535008367549093533e-01 2.927232000000000056e+00 5.817400000000000349e-02
5.559829032874427091e-01 2.927232000000000056e+00 5.817400000000000349e-02
5.584873307797283415e-01 2.927232000000000056e+00 5.817400000000000349e-02
5.610144227742068779e-01 2.927265000000000228e+00 5.475200000000000206e-02
5.635644883322713516e-01 2.927265000000000228e+00 5.475200000000000206e-02
5.661378421602726307e-01 2.930687999999999960e+00 5.478399999999999936e-02
5.687348047389895189e-01 2.930687999999999960e+00 5.478399999999999936e-02
5.713557024566807696e-01 2.930687999999999960e+00 5.478399999999999936e-02
5.740008677458319220e-01 2.930687999999999960e+00 5.478399999999999936e-02
5.766706392237196388e-01 2.930687999999999960e+00 5.478399999999999936e-02
5.793653618369145608e-01 2.930718999999999852e+00 5.135999999999999593e-02
5.820853870098577909e-01 2.934144000000000307e+00 5.138999999999999818e-02
5.848310727976401280e-01 2.934144000000000307e+00 5.138999999999999818e-02
5.876027840431266025e-01 2.934113000000000415e+00 5.481600000000000361e-02
5.904008925385700879e-01 2.937540000000000262e+00 5.484800000000000092e-02
5.932257771918646450e-01 2.937571000000000154e+00 5.142000000000000043e-02
5.960778241975948077e-01 2.937571000000000154e+00 5.142000000000000043e-02
5.989574272130421262e-01 2.937571000000000154e+00 5.142000000000000043e-02
6.018649875393189408e-01 2.937571000000000154e+00 5.142000000000000043e-02
6.048009143078035832e-01 2.937571000000000154e+00 5.142000000000000043e-02
6.077656246720574140e-01 2.937571000000000154e+00 5.142000000000000043e-02
6.107595440054173208e-01 2.941000000000000281e+00 5.145000000000000268e-02
6.137831061044539682e-01 2.941000000000000281e+00 5.145000000000000268e-02
6.168367533985060769e-01 2.941000000000000281e+00 5.145000000000000268e-02
6.199209371654985645e-01 2.944430999999999798e+00 5.147999999999999798e-02
6.230361177542699247e-01 2.944430999999999798e+00 5.147999999999999798e-02
6.261827648136348845e-01 2.947864000000000484e+00 5.151000000000000023e-02
6.293613575284249251e-01 2.947864000000000484e+00 5.151000000000000023e-02
6.325723848627536894e-01 2.951299000000000117e+00 5.153999999999999554e-02
6.358163458107677357e-01 2.951268000000000225e+00 5.497599999999999709e-02
6.390937496551531982e-01 2.951268000000000225e+00 5.497599999999999709e-02
6.424051162336772425e-01 2.947800000000000420e+00 5.837800000000000628e-02
6.457509762140610787e-01 2.951235000000000053e+00 5.841200000000000558e-02
6.491318713774854032e-01 2.951268000000000225e+00 5.497599999999999709e-02
6.525483549110511206e-01 2.951235000000000053e+00 5.841200000000000558e-02
6.560009917095223075e-01 2.947765000000000413e+00 6.181199999999999889e-02
6.594903586867005840e-01 2.947765000000000413e+00 6.181199999999999889e-02
6.630170450967898255e-01 2.944399999999999906e+00 5.491200000000000248e-02
6.665816528661274720e-01 2.944399999999999906e+00 5.491200000000000248e-02
6.701847969356741208e-01 2.947864000000000484e+00 5.151000000000000023e-02
6.738271056146722948e-01 2.951299000000000117e+00 5.153999999999999554e-02
6.775092209459000481e-01 2.951299000000000117e+00 5.153999999999999554e-02
6.812317990829653835e-01 2.951299000000000117e+00 5.153999999999999554e-02
6.849955106801088878e-01 2.954736000000000473e+00 5.156999999999999779e-02
6.888010412949984174e-01 2.954736000000000473e+00 5.156999999999999779e-02
6.926490918050263179e-01 2.958174999999999777e+00 5.160000000000000003e-02
6.965403788376388627e-01 2.958174999999999777e+00 5.160000000000000003e-02
7.004756352152525789e-01 2.958110999999999713e+00 5.848000000000000420e-02
7.044556104153393283e-01 2.958143999999999885e+00 5.503999999999999865e-02
7.084810710462841055e-01 2.958143999999999885e+00 5.503999999999999865e-02
7.125528013396534854e-01 2.958110999999999713e+00 5.848000000000000420e-02
7.166716036595359718e-01 2.958143999999999885e+00 5.503999999999999865e-02
7.208382990296494652e-01 2.961585000000000356e+00 5.507200000000000290e-02
7.250537276789457142e-01 2.961552000000000184e+00 5.851400000000001045e-02
7.293187496064689190e-01 2.961552000000000184e+00 5.851400000000001045e-02
7.336342451662705155e-01 2.961552000000000184e+00 5.851400000000001045e-02
7.380011156732125821e-01 2.961585000000000356e+00 5.507200000000000290e-02
7.424202840305372808e-01 2.961585000000000356e+00 5.507200000000000290e-02
7.468926953801188207e-01 2.961585000000000356e+00 5.507200000000000290e-02
7.514193177763619502e-01 2.961585000000000356e+00 5.507200000000000290e-02
7.560011428847543957e-01 2.961585000000000356e+00 5.507200000000000290e-02
7.606391867061332857e-01 2.961616000000000248e+00 5.163000000000000228e-02
7.653344903277760070e-01 2.961585000000000356e+00 5.507200000000000290e-02
7.700881207024826702e-01 2.965028000000000219e+00 5.510400000000000020e-02
7.749011714568732057e-01 2.965028000000000219e+00 5.510400000000000020e-02
7.797747637301868373e-01 2.965028000000000219e+00 5.510400000000000020e-02
7.847100470449348553e-01 2.965028000000000219e+00 5.510400000000000020e-02
7.897082002108262166e-01 2.968504000000000254e+00 5.168999999999999984e-02
7.947704322634596696e-01 2.968473000000000361e+00 5.513600000000000445e-02
7.998979834393529220e-01 2.968473000000000361e+00 5.513600000000000445e-02
8.050921261889592007e-01 2.968473000000000361e+00 5.513600000000000445e-02
8.103541662294099224e-01 2.975336000000000425e+00 5.865000000000000768e-02
8.156854436388139007e-01 2.968473000000000361e+00 5.513600000000000445e-02
8.210873339940378823e-01 2.971919999999999895e+00 5.516800000000000176e-02
8.265612495539981230e-01 2.971919999999999895e+00 5.516800000000000176e-02
8.321086404906020695e-01 2.971886999999999723e+00 5.861600000000000144e-02
8.377309961695926788e-01 2.971886999999999723e+00 5.861600000000000144e-02
8.434298464836715858e-01 2.971886999999999723e+00 5.861600000000000144e-02
8.492067632404090016e-01 2.975336000000000425e+00 5.865000000000000768e-02
8.550633616075842269e-01 2.975336000000000425e+00 5.865000000000000768e-02
8.610013016187479939e-01 2.971851999999999716e+00 6.206399999999999417e-02
8.670222897419560537e-01 2.971851999999999716e+00 6.206399999999999417e-02
8.731280805147867419e-01 2.975301000000000418e+00 6.209999999999999548e-02
8.793204782489342231e-01 2.975301000000000418e+00 6.209999999999999548e-02
8.856013388078551873e-01 2.971851999999999716e+00 6.206399999999999417e-02
8.919725714611490552e-01 2.971851999999999716e+00 6.206399999999999417e-02
8.984361408195632448e-01 2.971851999999999716e+00 6.206399999999999417e-02
9.049940688547423173e-01 2.971851999999999716e+00 6.206399999999999417e-02
9.116484370080860655e-01 2.971851999999999716e+00 6.206399999999999417e-02
9.184013883933311861e-01 2.971851999999999716e+00 6.206399999999999417e-02
9.252551300977589488e-01 2.971851999999999716e+00 6.206399999999999417e-02
9.322119355872158231e-01 2.971851999999999716e+00 6.206399999999999417e-02
9.392741472204523268e-01 2.975336000000000425e+00 5.865000000000000768e-02
9.464441788786237542e-01 2.975336000000000425e+00 5.865000000000000768e-02
9.537245187161516036e-01 2.975301000000000418e+00 6.209999999999999548e-02
9.611177320395326573e-01 2.975301000000000418e+00 6.209999999999999548e-02
9.686264643210914516e-01 2.978752000000000066e+00 6.213599999999999679e-02
9.762534443551158514e-01 2.978752000000000066e+00 6.213599999999999679e-02
9.840014875642834058e-01 2.978752000000000066e+00 6.213599999999999679e-02
9.918734994647977476e-01 2.978715000000000224e+00 6.558799999999999353e-02
9.998724792991912080e-01 2.978715000000000224e+00 6.558799999999999353e-02
1.008001523846339120e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.016263831418850128e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.024662706058675266e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.033201561942497682e+00 2.975225000000000453e+00 6.900000000000000577e-02
1.041883928009241345e+00 2.975264000000000575e+00 6.554999999999999716e-02
1.050713452822878979e+00 2.975264000000000575e+00 6.554999999999999716e-02
1.059693909684612967e+00 2.975264000000000575e+00 6.554999999999999716e-02
1.068829202009480284e+00 2.975301000000000418e+00 6.209999999999999548e-02
1.078123368983475938e+00 2.978752000000000066e+00 6.213599999999999679e-02
1.087580591518418682e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.097205198523006464e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.107001673509818707e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.116974661559456683e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.127128976664542703e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.137469609477979038e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.148001735491663844e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.158730723673829122e+00 2.978752000000000066e+00 6.213599999999999679e-02
1.169662145595280256e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.180801785077140176e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.192155648395189615e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.203729975078637882e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.215531249344114828e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.227566212208907936e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.239841874330997129e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.252365529627269769e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.265144769725507379e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.278187499310306396e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.291501952428122157e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.305096709822102241e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.318980717373401168e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.333163305732254944e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.347654211229344590e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.362463598165930767e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.377602082589996835e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.393080757675277725e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.408911220830678657e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.425105602679306971e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.441676598059298930e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.458637499212937838e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.476002231346425164e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.493785390760237641e+00 2.978676000000000101e+00 6.904000000000000414e-02
1.512002285769508791e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.530668980655552014e+00 2.978715000000000224e+00 6.558799999999999353e-02
1.549802342913746411e+00 2.982168000000000596e+00 6.562600000000000378e-02
1.569420094089869711e+00 2.982168000000000596e+00 6.562600000000000378e-02
1.589540864526919339e+00 2.982168000000000596e+00 6.562600000000000378e-02
1.610184252377918401e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.631370887277627801e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.653122499107996246e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.675461992339185358e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.698413526480818003e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.722002603237495988e+00 2.982168000000000596e+00 6.562600000000000378e-02
1.746256161029573484e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.771202677615710375e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.796872281639126490e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.823296874016172131e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.850510260195517898e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.878548294440904654e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.907449037432303207e+00 2.982129000000000474e+00 6.908000000000000251e-02
1.937252928642182903e+00 2.982168000000000596e+00 6.562600000000000378e-02
1.968002975128566812e+00 2.985583999999999794e+00 6.912000000000000088e-02
1.999744958598382416e+00 2.985583999999999794e+00 6.912000000000000088e-02
2.032527662837700255e+00 2.985583999999999794e+00 6.912000000000000088e-02
2.066403123884995363e+00 2.985583999999999794e+00 6.912000000000000088e-02
2.101426905645757959e+00 2.985583999999999794e+00 6.912000000000000088e-02
2.137658404018960567e+00 2.985583999999999794e+00 6.912000000000000088e-02
2.175161183036837365e+00 2.985583999999999794e+00 6.912000000000000088e-02
2.214003347019637413e+00 2.985583999999999794e+00 6.912000000000000088e-02
2.254257953329085407e+00 2.989041000000000281e+00 6.915999999999999925e-02
2.296003470983327688e+00 2.989041000000000281e+00 6.915999999999999925e-02
2.339324291190560512e+00 2.989041000000000281e+00 6.915999999999999925e-02
2.384311296790379231e+00 2.989041000000000281e+00 6.915999999999999925e-02
2.431062498688229656e+00 2.989000000000000323e+00 7.261800000000000199e-02
2.479683748661994258e+00 2.989041000000000281e+00 6.915999999999999925e-02
2.530289539451014758e+00 2.989000000000000323e+00 7.261800000000000199e-02
2.583003904856244315e+00 2.989041000000000281e+00 6.915999999999999925e-02
2.637961434746802336e+00 2.992500000000000160e+00 6.919999999999999762e-02
2.695308422458689179e+00 2.992500000000000160e+00 6.919999999999999762e-02
2.755204165179993669e+00 2.992500000000000160e+00 6.919999999999999762e-02
2.817822441661357313e+00 2.992500000000000160e+00 6.919999999999999762e-02
2.883353196118597861e+00 2.992500000000000160e+00 6.919999999999999762e-02
2.952004462692850328e+00 2.992539000000000282e+00 6.573999999999999289e-02
3.024004571539017583e+00 2.996000000000000441e+00 6.577800000000000313e-02
3.099604685827492823e+00 2.999499999999999833e+00 6.235199999999999770e-02
3.179081729053838679e+00 3.002965000000000551e+00 6.238799999999999901e-02
3.262741774555255603e+00 3.002965000000000551e+00 6.238799999999999901e-02
3.350923984678370715e+00 3.002965000000000551e+00 6.238799999999999901e-02
3.444005206474991976e+00 3.003000000000000558e+00 5.892200000000000909e-02
3.542405355231420749e+00 3.006530999999999842e+00 5.201999999999999680e-02
3.646593748032344262e+00 3.013500000000000068e+00 4.860799999999999843e-02
3.757096588881809307e+00 3.017000000000000348e+00 4.516200000000000075e-02
3.874505857284365806e+00 3.020499999999999741e+00 4.171199999999999908e-02
3.999489917196764832e+00 3.020543999999999674e+00 3.475999999999999923e-02
4.132806247769990726e+00 3.020579999999999821e+00 2.780799999999999939e-02
4.275316808037921135e+00 3.038045000000000329e+00 6.972000000000000766e-03
4.428006694039274826e+00 3.055503999999999998e+00 0.000000000000000000e+00
4.592006941966655376e+00 3.065991999999999607e+00 -1.050599999999999971e-02
4.768622593580758462e+00 3.079960999999999505e+00 -2.807999999999999732e-02
4.959367497323988516e+00 3.107972999999999875e+00 -4.936399999999999816e-02
5.166007809712488630e+00 3.125535000000000174e+00 -6.011200000000000571e-02
5.390616844917378359e+00 3.167823999999999973e+00 -8.544000000000000206e-02
5.635644883322714627e+00 3.202875000000000139e+00 -1.253000000000000225e-01
5.904008925385700657e+00 3.252111999999999892e+00 -1.731840000000000046e-01
