# freq(eV) epsO1 epsO2 epsE1 epsE2
1.370308648314600086e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.374553614531210499e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.378798580747820690e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.383043546964430659e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.387288513181040850e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.391533479397651041e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.395778445614261010e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.400023411830871201e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.404268378047481391e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.408513344264091582e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.412758310480701773e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.417003276697311964e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.421248242913921933e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.425493209130532124e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.429738175347142315e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.433983141563752284e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.438228107780362475e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.442473073996972666e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.446718040213582857e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.450963006430193047e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.455207972646803238e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.459452938863413207e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.463697905080023398e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.467942871296633589e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.472187837513243558e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.476432803729853749e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714055717684328e+00 6.567158109113281628e-02
1.480677769946463940e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978704746141214166e+00 6.649559796230571085e-02
1.484922736163074131e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978695436564743559e+00 6.731961483347859154e-02
1.489167702379684322e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978686126988272953e+00 6.814363170465148611e-02
1.493412668596294512e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978676817411802791e+00 6.896764857582436681e-02
1.497657634812904481e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978684289970270349e+00 6.830623134935986940e-02
1.501902601029514672e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978693377890158089e+00 6.750183392750060130e-02
1.506147567246124863e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978702465810046718e+00 6.669743650564136095e-02
1.510392533462734832e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978711553729934458e+00 6.589303908378214836e-02
1.514637499679345023e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.518882465895955214e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.523127432112565405e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.527372398329175596e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.531617364545785787e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.978886154945418419e+00 6.558988354703906842e-02
1.535862330762395755e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.979652244467383415e+00 6.559831430343485148e-02
