# freq(eV) epsO1 epsO2 epsE1 epsE2
1.616516688877988495e+00 -5.339534016187008092e+01 3.222178642443815022e+01 -5.339534016187008092e+01 3.222178642443815022e+01
1.620761655094598463e+00 -5.342852009950583891e+01 3.193541434565612036e+01 -5.342852009950583891e+01 3.193541434565612036e+01
1.625006621311208654e+00 -5.346992448095100769e+01 3.164996297981300089e+01 -5.346992448095100769e+01 3.164996297981300089e+01
1.629251587527818845e+00 -5.351132886239617648e+01 3.136451161396987786e+01 -5.351132886239617648e+01 3.136451161396987786e+01
1.633496553744429258e+00 -5.352845846500794380e+01 3.106459832106993346e+01 -5.352845846500794380e+01 3.106459832106993346e+01
1.637741519961039005e+00 -5.352138599569931898e+01 3.075026641693818519e+01 -5.352138599569931898e+01 3.075026641693818519e+01
1.641986486177649418e+00 -5.351431352639070838e+01 3.043593451280643691e+01 -5.351431352639070838e+01 3.043593451280643691e+01
1.646231452394259609e+00 -5.350547720977388622e+01 3.013778355401450781e+01 -5.350547720977388622e+01 3.013778355401450781e+01
1.650476418610869578e+00 -5.349655907367972674e+01 2.984038317974560783e+01 -5.349655907367972674e+01 2.984038317974560783e+01
1.654721384827479769e+00 -5.347226549853564137e+01 2.955368961178869824e+01 -5.347226549853564137e+01 2.955368961178869824e+01
1.658966351044089738e+00 -5.342252629653471274e+01 2.928471530357845509e+01 -5.342252629653471274e+01 2.928471530357845509e+01
1.663211317260699929e+00 -5.337278709453376280e+01 2.901574099536819773e+01 -5.337278709453376280e+01 2.901574099536819773e+01
1.667456283477310119e+00 -5.330627111554046138e+01 2.873222032854896568e+01 -5.330627111554046138e+01 2.873222032854896568e+01
1.671701249693920310e+00 -5.323454463454181251e+01 2.844418187915819374e+01 -5.323454463454181251e+01 2.844418187915819374e+01
