# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
8.694026347546035538e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.034827471927321385e-01 1.126246527915453349e-01 5.613325791639303328e-03 -9.257054743951467213e-01 -1.038563826412840924e-01 1.043761523778597156e-01 1.635997804677995389e-03 7.472367479293946790e-02 8.429637608214646249e-01 1.363341673195844761e-02 1.434028224465769275e-01 -5.375454877163470258e-01 -2.561734210763284558e-01
8.736476009712137447e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.029215597691895301e-01 1.135386304611418207e-01 8.723202604074048808e-03 -9.257440934291616408e-01 -1.045102654386777380e-01 1.052259410912314008e-01 4.691957853952688148e-03 7.490899723985078307e-02 8.426182922428349098e-01 1.381413329829070911e-02 1.435675744588743863e-01 -5.368178422282638973e-01 -2.688253137823540806e-01
8.778925671878239356e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.023911883169686288e-01 1.142244717090989542e-01 1.184241239028530415e-02 -9.256718439190635417e-01 -1.051189284389894285e-01 1.058526669661697395e-01 7.746135145149497803e-03 7.520604019621550396e-02 8.421828460225371238e-01 1.398536365584696246e-02 1.438317903216159155e-01 -5.360064317780193210e-01 -2.815632983529513522e-01
8.821375334044340155e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.019089451696007398e-01 1.145960660541619769e-01 1.495364920029180686e-02 -9.254524316350775104e-01 -1.056592334302665220e-01 1.061725670972336333e-01 1.077771478246918047e-02 7.564911385975070512e-02 8.416289092878574962e-01 1.413771758839295345e-02 1.442333731237495642e-01 -5.350858531980978716e-01 -2.942750409803264744e-01
8.863824996210440954e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.015136093660531813e-01 1.148471558302022605e-01 1.804905797535623357e-02 -9.251701063959606453e-01 -1.061058073874592417e-01 1.063796810004142140e-01 1.378712568175117885e-02 7.615416056177942705e-02 8.410910756685031631e-01 1.428230994826408702e-02 1.446266143832327378e-01 -5.341243281288651223e-01 -3.065997809314316980e-01
8.906274658376542863e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.011020433042038480e-01 1.150704462304407982e-01 2.118136080044334332e-02 -9.248577318582043016e-01 -1.065667124030136026e-01 1.065586280318036871e-01 1.682970047404015734e-02 7.669380600448810759e-02 8.405182871329723859e-01 1.443819204895343752e-02 1.450435208180741731e-01 -5.331405052640021403e-01 -3.187721791546783701e-01
8.948724320542644772e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.006602434026906856e-01 1.152706526311488289e-01 2.436421876572427911e-02 -9.245132025576927592e-01 -1.070560938409613749e-01 1.067131795190213311e-01 1.991875279945242230e-02 7.727130915816990409e-02 8.398972371318752517e-01 1.460816092182338349e-02 1.454946019463013718e-01 -5.321318348208983195e-01 -3.308152708773767769e-01
8.991173982708745571e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.000937423690484884e-01 1.153814071010270670e-01 2.763614290716650407e-02 -9.241009890582810860e-01 -1.076625674032017227e-01 1.067713442494511028e-01 2.308877612754073674e-02 7.792566090882391272e-02 8.391040042649053898e-01 1.479842429191422642e-02 1.460975714431803907e-01 -5.310657235886464544e-01 -3.430126792224689747e-01
9.033623644874848591e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.994142602899255490e-01 1.156727728816903944e-01 3.076224177803438958e-02 -9.231665550171869183e-01 -1.083989015943580686e-01 1.069976383995164260e-01 2.607928026149487766e-02 7.908704536881891456e-02 8.377545029102619889e-01 1.506685304703210722e-02 1.471786440427058917e-01 -5.301110593077912325e-01 -3.534606562674958985e-01
9.076073307040949389e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.987140751091836632e-01 1.159971217472862276e-01 3.387034279576276591e-02 -9.221248695640366089e-01 -1.091592757218038251e-01 1.072546150151868216e-01 2.904357205374268752e-02 8.035505114105226387e-02 8.363018981213020675e-01 1.535988161984339767e-02 1.483382202588545418e-01 -5.291718935334239760e-01 -3.632008730919654704e-01
9.118522969207050188e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.979988628495420011e-01 1.163492248719171507e-01 3.696403311026199429e-02 -9.209930281214784298e-01 -1.099375863122404595e-01 1.075375558808421422e-01 3.198623688813440752e-02 8.171300743148851575e-02 8.347667986997566736e-01 1.567536687137445831e-02 1.495578344288688577e-01 -5.282448347057328020e-01 -3.722774913616496706e-01
